Cluster Index, Region:Probability, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00647,'1027:0.99844','1028:0.97322','5001:0.30988','1003:0.15232','1002:0.03656','1023:0.013514','1019:0.0049817','1012:0.0032824','1020:0.00284','1018:0.0011756','1032:0.0010476','1014:0.00082641','1026:0.00077985','77:0.00045394','254:0.00017459','1035:0.0001164','253:0.00010476','1017:9.3116e-05','1024:9.3116e-05','11:6.9837e-05','2:1.164e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00648,'1020:0.97031','1035:0.65922','1012:0.40195','5001:0.39671','1027:0.35815','1018:0.27772','12:0.23979','1019:0.1468','11:0.043344','1028:0.036001','13:0.029544','1002:0.019143','1026:0.017187','1030:0.015255','1024:0.015164','1003:0.0023303','1022:0.0019438','1014:0.0018415','10:0.00037512','18:0.00030692','1033:0.00026145','1015:0.00020461','1034:0.00015914','77:0.00012504','255:0.00012504','28:9.0939e-05','254:4.547e-05','1006:4.547e-05','17:3.4102e-05','1009:3.4102e-05','2:1.1367e-05','26:1.1367e-05',,,,,,,,,,,,,,,,,,,,
cluster_00649,'5001:0.97993','1027:0.78373','1028:0.71675','11:0.34527','1002:0.27857','12:0.19265','1035:0.17686','254:0.16131','255:0.11318','1020:0.10341','13:0.074369','10:0.031599','1026:0.016264','1003:0.011501','1014:0.011491','1012:0.0097927','1018:0.0062579','1023:0.0053075','1010:0.0051153','28:0.0033105','26:0.0027552','1024:0.0013562','253:0.00096112','2:0.00017087','18:6.4074e-05','77:3.2037e-05','252:2.1358e-05','17:1.0679e-05','85:1.0679e-05',,,,,,,,,,,,,,,,,,,,,,,
cluster_00650,'1014:0.88056','1012:0.66566','5001:0.64638','1026:0.59408','11:0.51552','255:0.39953','1027:0.21839','1032:0.21507','26:0.15609','1028:0.11311','254:0.048033','12:0.041397','1035:0.031723','1002:0.014055','13:0.0086996','28:0.0079949','1010:0.0066752','1019:0.004574','2:0.0027803','10:0.0020372','1023:0.00048687','253:0.00021781','18:1.2812e-05','85:1.2812e-05','1020:1.2812e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00651,'1012:0.98859','1035:0.85059','1014:0.64002','1033:0.42007','12:0.39783','5001:0.34151','1030:0.30504','1032:0.2738','1009:0.18693','1027:0.1863','1006:0.13975','1015:0.10747','1007:0.094661','1026:0.065622','1028:0.039517','18:0.038979','13:0.035456','11:0.023172','26:0.013565','2:0.011042','28:0.0093124','17:0.0038684','1019:0.0025234','1016:0.00060204','1020:0.00010247','1024:8.9665e-05','16:6.4047e-05','77:5.1237e-05','10:2.5619e-05','255:2.5619e-05','1002:2.5619e-05','1010:1.2809e-05','1034:1.2809e-05',,,,,,,,,,,,,,,,,,,
cluster_00652,'1027:0.99955','5001:0.27665','1020:0.16561','1019:0.12246','1003:0.1201','1018:0.11844','1012:0.044352','1035:0.013014','1028:0.0086615','1032:0.0037323','1024:0.0027094','12:0.0019586','1002:0.0010772','11:0.0010011','77:0.00060935','1014:0.00014146','1026:1.0881e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00653,'1027:0.93165','1028:0.89838','1012:0.26737','5001:0.2274','1014:0.21285','1002:0.20401','1032:0.14606','1026:0.055835','1019:0.019898','254:0.012685','255:0.0099817','11:0.0027034','1020:0.0017416','1003:0.00071483','1010:0.00061086','1035:0.0004419','1023:0.00016896','1018:3.8991e-05','77:2.5994e-05','2:1.2997e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00654,'255:0.98113','1012:0.95768','5001:0.9254','1026:0.89286','1019:0.31874','1014:0.25644','11:0.25246','1035:0.25215','1020:0.20945','1027:0.12193','12:0.1087','1002:0.093707','1030:0.065168','26:0.052609','1028:0.032574','254:0.023001','1010:0.018255','1018:0.016356','13:0.014952','1033:0.0099877','1015:0.0074957','2:0.0053993','1032:0.0038171','1024:0.00073177','1006:0.00033622','1009:0.00025711','18:0.00021755','1023:0.00015822','1022:0.00011867','28:9.8888e-05','1007:7.9111e-05','17:5.9333e-05',,,,,,,,,,,,,,,,,,,,
cluster_00655,'1027:0.83729','5001:0.72807','1012:0.67785','1014:0.59802','1032:0.4478','1028:0.22148','11:0.13347','1026:0.12939','1019:0.070309','1020:0.01923','12:0.0077309','26:0.0016705','1035:0.0015608','1002:0.0012438','255:0.00096331','1010:0.00023168','2:3.6581e-05','77:1.2194e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00656,'1028:0.98852','1014:0.72975','1027:0.68773','1012:0.48476','1032:0.31153','1026:0.019337','5001:0.018265','1002:0.0037152','77:3.7402e-05','1019:2.4935e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00657,'1028:0.99999','1027:0.89912','1032:0.29113','1014:0.19072','1012:0.10845','5001:0.049099','1002:0.0033724','1026:0.0028008','1003:0.0016919','77:0.00049156','1023:0.00044584','1019:0.00013718',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00658,'1027:0.90789','1035:0.84856','5001:0.75935','1020:0.56011','12:0.52843','1018:0.243','13:0.13265','1003:0.098394','1012:0.055744','1028:0.053848','1030:0.03984','11:0.02653','1024:0.024044','10:0.014061','1022:0.0098751','28:0.0097678','18:0.00551','1014:0.004544','1033:0.002916','1015:0.0028802','1034:0.0027729','17:0.0026835','1002:0.0020394','1006:0.0015564','1019:0.0015206','1009:0.0014491','2:0.00080504','1007:0.00078715','1026:0.00076926','1031:0.00053669','77:0.00028624','1016:5.3669e-05','1023:3.5779e-05','26:1.789e-05','1001:1.789e-05',,,,,,,,,,,,,,,,,
cluster_00659,'5001:0.9969','251:0.80728','1029:0.75937','1010:0.70711','1025:0.68544','1007:0.60756','17:0.48193','1035:0.45997','1009:0.43674','1030:0.43297','1023:0.36048','1015:0.34058','1017:0.30262','10:0.28431','2:0.24207','1016:0.19535','1006:0.18099','1033:0.17339','252:0.16404','12:0.13908','1022:0.1236','28:0.117','18:0.10591','1013:0.098308','1008:0.083923','1031:0.065824','1024:0.053178','1034:0.039883','1001:0.032632','1014:0.028741','13:0.026559','1012:0.015505','85:0.013353','26:0.0090496','1005:0.0073694','11:0.0055713','16:0.0022698','1026:0.001916','1011:0.001356','1021:0.00073694','253:0.00038321','77:0.00029478','7:0.0002653','1019:0.00014739','1020:0.00014739','1028:0.00014739',,,,,,
cluster_00660,'5001:0.99801','1020:0.78646','1027:0.58891','1018:0.52108','1002:0.49397','11:0.16857','254:0.16387','255:0.16329','1028:0.16305','1035:0.15888','1026:0.092129','1003:0.019135','1012:0.017142','1019:0.0073751','12:0.0068967','1010:0.0067372','13:0.0030896','1014:0.0027706','10:0.0019733','1024:0.0016743','2:0.0010365','1023:0.00089697','1030:0.00087704','26:0.00035879','253:7.9731e-05','77:3.9865e-05',,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00661,'1027:0.94859','1028:0.88378','5001:0.82511','1020:0.23433','1019:0.21479','1012:0.20417','1026:0.082381','1014:0.038791','1002:0.019805','11:0.010591','1035:0.010293','12:0.0037327','1018:0.00034723','255:0.00032243','1032:0.00032243','77:9.9209e-05','2:2.4802e-05','1003:2.4802e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00662,'1027:0.99666','1003:0.88627','1024:0.21201','5001:0.20305','1018:0.20096','1020:0.1772','1019:0.026121','1028:0.014684','1035:0.012001','1012:0.0052768','77:0.0013605','1022:0.0013605','11:0.00013605','1002:9.7178e-05','1023:1.9436e-05','1031:9.7178e-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00663,'1027:0.96572','5001:0.67255','1028:0.63541','1012:0.24589','1019:0.1993','1014:0.10601','1026:0.094517','1020:0.078103','1032:0.029499','11:0.025478','1002:0.016978','12:0.0048828','255:0.0033722','1035:0.0029892','1010:0.00021276','2:6.3827e-05','1018:3.1914e-05','1003:2.1276e-05','254:1.0638e-05','1023:1.0638e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00664,'255:0.99844','1028:0.9729','1026:0.94144','1027:0.88566','5001:0.87075','1014:0.73527','1032:0.38792','1002:0.11886','1012:0.10247','1010:0.0090343','11:0.0061552','1023:0.0020848','1035:0.001631','2:0.0015601','1019:0.00026947','254:0.00018437',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00665,'5001:0.99528','1012:0.7738','1019:0.74827','255:0.54805','1026:0.49258','1027:0.3333','1020:0.29488','11:0.18336','1002:0.085913','1014:0.061117','1028:0.041729','254:0.036438','1010:0.0096422','12:0.0072317','26:0.0062763','1035:0.0060264','1030:0.0024106','2:0.0020725','13:0.0018667','10:0.0015433','1023:0.00030867','1018:0.00011759','77:4.4096e-05','1015:4.4096e-05','28:2.9397e-05','1033:2.9397e-05','253:1.4699e-05',,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00666,'5001:0.95527','1012:0.76066','11:0.69352','1027:0.66655','1014:0.54058','12:0.48609','13:0.31179','1032:0.22574','10:0.15372','1028:0.13847','1026:0.12366','1035:0.094071','26:0.093615','28:0.075431','1019:0.031565','18:0.007446','255:0.0061797','1010:0.0039256','2:0.0031405','254:0.0029885','17:0.0028703','1002:0.001604','1023:0.0011903','1020:0.0010975','1033:0.00021105','253:0.00019417','77:4.2211e-05','85:4.2211e-05','1006:3.3769e-05','1007:8.4422e-06','1030:8.4422e-06',,,,,,,,,,,,,,,,,,,,,
cluster_00667,'1027:1','1028:0.29458','5001:0.22751','1003:0.18595','1019:0.0092758','1020:0.0091272','1012:0.0041859','1002:0.0040249','1018:0.0012013','1032:0.001065','1014:0.00060683','1024:0.00055729','1035:0.00050775','11:0.00040868','1026:0.00024768','77:0.00017338','12:2.4768e-05','1023:2.4768e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00668,'5001:0.99921','1027:0.84577','255:0.61405','1020:0.57752','1002:0.45839','1026:0.2513','11:0.18904','1028:0.16516','254:0.10413','1019:0.063982','1012:0.056906','1018:0.041924','1010:0.012215','1035:0.010179','1014:0.0065425','1023:0.0019173','1003:0.0014429','26:0.00083017','2:0.00077087','12:0.00067204','77:0.00053368','10:0.00041509','13:0.00019766','253:0.00017789','1030:5.9298e-05','1024:1.9766e-05',,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00669,'5001:0.99948','255:0.98451','1012:0.87134','1026:0.68228','1019:0.48308','1020:0.38069','1002:0.19276','11:0.1747','1027:0.13089','1035:0.058606','1030:0.053966','1014:0.028397','1028:0.019396','1010:0.015174','1018:0.012486','254:0.010355','12:0.0054364','1015:0.0040225','26:0.0019117','1023:0.0018719','2:0.0015533','1033:0.001374','13:0.00057749','1024:9.9568e-05','10:3.9827e-05','1009:3.9827e-05','253:1.9914e-05','1007:1.9914e-05',,,,,,,,,,,,,,,,,,,,,,,,
cluster_00670,'1012:0.98577','1027:0.87565','5001:0.53825','12:0.29658','1035:0.22521','1019:0.18413','1014:0.11402','1032:0.090076','11:0.060624','1028:0.048062','1020:0.037698','1030:0.034007','13:0.019883','1033:0.014263','26:0.0043467','1026:0.0027453','1015:0.0012135','1006:0.00096482','18:0.00091509','1018:0.00021882','28:9.9466e-05','1009:9.9466e-05','1007:3.9786e-05','2:1.9893e-05','17:9.9466e-06','1002:9.9466e-06',,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00671,'255:0.99691','1027:0.9837','5001:0.98041','1026:0.78458','1028:0.68885','1014:0.63106','1012:0.33875','1032:0.26123','1019:0.11058','1002:0.092029','11:0.045939','1010:0.014692','1020:0.004053','254:0.0034198','1023:0.0018239','1035:0.0014059','2:0.0008866','26:0.00025332','12:1.2666e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00672,'5001:0.98148','1027:0.88512','1028:0.64368','11:0.44657','12:0.17353','1002:0.13692','1012:0.13302','255:0.12143','1026:0.12055','1035:0.10004','1020:0.084448','13:0.071949','1014:0.042584','254:0.035072','10:0.030262','1032:0.010917','1010:0.0033516','26:0.0031471','28:0.0019647','1019:0.00091569','1023:0.00065788','1018:0.00056008','253:0.00034672','2:0.00019559','1003:0.00016891','18:8.8902e-05','77:2.6671e-05','1024:1.778e-05','252:8.8902e-06','1033:8.8902e-06',,,,,,,,,,,,,,,,,,,,,,
cluster_00673,'16:0.99901','28:0.98502','5001:0.74286','13:0.58606','12:0.27139','1035:0.15811','7:0.13061','10:0.11299','8:0.11237','1014:0.069949','17:0.029166','85:0.028954','1012:0.017315','18:0.014032','11:0.0056862','1030:0.003661','2:0.0026818','26:0.0021365','1006:0.0016692','1016:0.0013687','1007:0.00085683','1034:0.00070104','1033:0.00031158','1009:0.00017804','1026:0.00017804','1015:0.0001224','1001:8.9021e-05','1002:6.6766e-05','1013:6.6766e-05','1022:6.6766e-05','77:5.5638e-05','1010:4.4511e-05','1023:3.3383e-05','253:1.1128e-05','1018:1.1128e-05','1024:1.1128e-05',,,,,,,,,,,,,,,,
cluster_00674,'16:1','5001:0.99982','28:0.93703','10:0.92599','1024:0.88409','1017:0.44461','8:0.30281','1022:0.2296','7:0.18529','1023:0.11588','1029:0.07708','11:0.065913','1035:0.055897','1028:0.031884','13:0.017822','1025:0.0095299','1031:0.0092425','12:0.0092204','1014:0.0033609','17:0.0028081','1003:0.00055278','1010:0.00046433','1012:0.00046433','252:0.00011056','1006:0.00011056','253:6.6334e-05','77:4.4222e-05','2:2.2111e-05',,,,,,,,,,,,,,,,,,,,,,,,
cluster_00675,'16:1','28:0.99745','5001:0.99603','1035:0.64891','10:0.60938','1020:0.60662','1027:0.44707','12:0.38924','1012:0.32125','1018:0.23049','13:0.20468','1019:0.14477','8:0.071664','1003:0.050498','11:0.034196','7:0.027373','1014:0.022158','1028:0.010204','1024:0.0082776','1026:0.0045005','1030:0.0043407','1002:0.0032892','17:0.0011945','1022:0.00063091','255:0.00039537','26:0.00038696','254:0.00028601','1015:0.00015983','1006:0.00011777','77:0.00010095','2:7.571e-05','18:5.8885e-05','1031:3.3649e-05','1010:2.5237e-05','1016:2.5237e-05','253:1.6824e-05','1013:8.4122e-06','1033:8.4122e-06',,,,,,,,,,,,,,
cluster_00676,'1035:0.9585','5001:0.93093','1008:0.72548','12:0.66435','1011:0.56148','1030:0.53714','1001:0.35365','13:0.25257','1014:0.24341','1012:0.23337','1015:0.22945','1009:0.22666','1007:0.22614','28:0.20848','1034:0.20551','18:0.14272','1029:0.1219','1031:0.11647','1013:0.11349','1025:0.090153','26:0.076703','85:0.073203','1016:0.052518','17:0.052094','2:0.051546','1021:0.047038','1033:0.041347','1006:0.033314','11:0.028283','1026:0.017211','1020:0.015455','10:0.013238','8:0.0057163','1019:0.0054672','1018:0.0049691','1010:0.0030014','16:0.0022915','1005:0.0022417','1027:0.0020424','253:0.001482','77:0.00068496','1003:0.00063514','255:0.00062269','1024:0.00054797','254:0.00044834','1023:0.00031134','7:0.00029889','1002:0.00022417','1028:7.4723e-05','1022:3.7361e-05','252:2.4908e-05',
cluster_00677,'5001:0.89857','28:0.71049','1035:0.62169','10:0.45526','12:0.41422','18:0.40832','17:0.30262','1014:0.23906','85:0.23878','1012:0.14537','13:0.11546','1030:0.095162','2:0.088828','1001:0.081624','16:0.04579','26:0.045037','1016:0.043405','1007:0.038548','1010:0.037978','1034:0.032445','1013:0.024092','11:0.022914','1031:0.022393','1006:0.021553','1008:0.021186','1033:0.015556','1009:0.010728','1026:0.01067','1015:0.0096659','1011:0.0029741','1025:0.0027231','1029:0.0023465','1023:0.00088837','251:0.00086906','8:0.00048281','255:0.00048281','77:0.00027037','253:0.00027037','254:0.00025106','252:0.00012553','1002:9.6562e-05','1022:9.6562e-05','7:5.7937e-05','1017:5.7937e-05','1021:3.8625e-05','1005:2.8969e-05','1020:9.6562e-06',,,,,
cluster_00678,'16:1','5001:0.9985','7:0.98289','28:0.97494','8:0.96338','1028:0.69248','1003:0.44635','10:0.41633','1035:0.3668','1027:0.34489','12:0.25034','13:0.20516','1018:0.075191','1020:0.051929','1002:0.038271','11:0.032718','1014:0.013958','1024:0.013808','1023:0.0096053','1013:0.0084046','254:0.0076542','17:0.0061534','253:0.0046526','1012:0.0045025','1007:0.0037521','1026:0.0019511','1006:0.0012007','1010:0.0012007','18:0.0009005','1011:0.0009005','1017:0.00045025','2:0.00030017','255:0.00030017','252:0.00015008','1005:0.00015008','1009:0.00015008','1025:0.00015008',,,,,,,,,,,,,,,
cluster_00679,'5001:0.89792','10:0.83142','11:0.40021','1014:0.37956','12:0.23358','28:0.12203','13:0.10457','252:0.10219','26:0.088911','1010:0.087237','1012:0.080264','253:0.076765','1035:0.074626','2:0.039408','1023:0.037294','1026:0.025916','255:0.025702','85:0.020201','251:0.019685','16:0.011554','254:0.010761','17:0.0099182','1002:0.0047325','18:0.00086847','1020:0.00052863','1016:0.0004657','1013:0.00032725','1031:0.00010069','1030:3.776e-05','1034:2.5173e-05','77:1.2587e-05','1027:1.2587e-05',,,,,,,,,,,,,,,,,,,,
cluster_00680,'5001:0.98595','10:0.91461','1030:0.68366','1035:0.60172','1014:0.44434','1015:0.34068','1034:0.28572','1009:0.26681','11:0.18727','28:0.16836','1007:0.1665','1001:0.16409','253:0.15899','26:0.14681','252:0.14557','17:0.10859','1010:0.10193','2:0.078474','1016:0.070074','1023:0.064794','1031:0.060768','85:0.04653','12:0.044491','1026:0.043149','1012:0.037433','255:0.025374','254:0.024799','1002:0.020093','1013:0.017793','13:0.014308','1008:0.0069883','251:0.0068837','1022:0.0062563','1024:0.0045485','18:0.0030323','8:0.00095849','1018:0.00041825','1025:0.00031369','1006:0.00017427','77:0.00015684','1028:0.00015684','1020:0.00012199','1011:6.9708e-05','16:3.4854e-05','1033:3.4854e-05','1003:1.7427e-05',,,,,,
cluster_00681,'1035:0.99852','1012:0.9769','5001:0.78341','1030:0.7321','1007:0.69337','1027:0.64624','12:0.56826','1015:0.45122','1013:0.45012','1009:0.44948','1014:0.33083','1011:0.29083','1001:0.28381','1008:0.27039','1016:0.20499','1032:0.19506','1019:0.10508','1021:0.070392','17:0.067105','1034:0.058188','1025:0.045305','1010:0.044439','2:0.032235','1028:0.031796','1020:0.027537','8:0.026485','1026:0.026179','11:0.014454','1031:0.012737','1029:0.011459','13:0.0097956','1005:0.0060024','10:0.0039795','18:0.0028082','251:0.0027949','26:0.0025687','1033:0.0023291','7:0.0019032','1006:0.0012378','28:0.0012111','77:0.00077193','16:0.00074532','1023:0.00018633','1018:7.9855e-05','1002:2.6618e-05','252:1.3309e-05',,,,,,
cluster_00682,'1016:0.94411','1006:0.82904','17:0.56236','1010:0.42373','1013:0.3426','2:0.27862','1007:0.2169','5001:0.077222','10:0.062803','18:0.033979','1009:0.028536','28:0.022451','1025:0.015475','1033:0.014972','1035:0.0046637','16:0.0030798','1001:0.0017096','8:0.0013702','251:0.0010057','1008:0.00099309','12:0.00086738','1015:0.00067882','1030:0.00055311','1011:0.00040226','77:0.0002137','1021:0.00011314','7:0.00010057','1014:3.7712e-05','11:1.2571e-05',,,,,,,,,,,,,,,,,,,,,,,
cluster_00683,'1035:0.99933','5001:0.93836','1012:0.85914','12:0.8293','1011:0.72306','1013:0.65454','1021:0.62729','1030:0.62469','1007:0.59482','1020:0.59377','1001:0.46475','1019:0.43604','1027:0.40482','1015:0.38287','1009:0.32066','1008:0.2839','1025:0.14504','1029:0.11565','1034:0.094578','1016:0.082699','1014:0.070205','1005:0.059707','1026:0.032566','1018:0.012404','1028:0.0093736','8:0.0078965','13:0.0062053','17:0.0038171','1031:0.0036721','11:0.0028438','2:0.002195','1033:0.0020155','1002:0.0012632','28:0.0005522','26:0.00048318','18:0.00042105','255:0.00030371','77:0.0002761','7:0.00024849','10:0.00022778','1010:4.1415e-05','1024:3.4513e-05','1006:2.761e-05','1032:1.3805e-05',,,,,,,,
cluster_00684,'5001:0.99994','1035:0.99801','1012:0.95377','251:0.93515','1025:0.81574','1010:0.71132','1027:0.6468','12:0.64335','1030:0.63657','1007:0.63182','1029:0.62481','1013:0.37511','1014:0.35776','1015:0.29684','1016:0.28722','1032:0.16277','1023:0.1309','1019:0.12085','1017:0.12079','1009:0.1079','1008:0.099092','17:0.088118','1020:0.079615','1001:0.079557','1031:0.076818','2:0.071916','252:0.053951','1026:0.046501','1028:0.041598','1022:0.041579','1034:0.034301','1024:0.018424','11:0.014115','10:0.011185','13:0.0099016','1005:0.006684','26:0.0029877','1033:0.0028728','28:0.0028153','1002:0.0022025','18:0.0014555','1011:0.0014172','1018:0.00061286','1021:0.00053625','1006:0.0004788','255:0.00042134','77:0.00034474','16:3.8304e-05','1003:1.9152e-05',,,
cluster_00685,'1009:0.906','1007:0.77072','1015:0.68914','1030:0.46671','1001:0.27993','1033:0.27657','5001:0.13895','1035:0.13178','1016:0.09272','1006:0.07559','1008:0.067823','8:0.033658','17:0.032063','1011:0.028148','2:0.023705','1013:0.011226','1031:0.0042254','18:0.0031172','12:0.0013463','1034:0.00040389','1014:0.00035211','1025:0.00035211','28:0.00028998','1012:0.00018641','7:0.00013463','1021:7.2494e-05','13:2.0713e-05','1010:1.0356e-05',,,,,,,,,,,,,,,,,,,,,,,,
cluster_00686,'1009:0.89707','1015:0.8219','1007:0.627','1001:0.56747','1008:0.4717','1030:0.34192','1011:0.25354','5001:0.20478','1033:0.1048','1035:0.056681','1006:0.031144','1031:0.021233','1016:0.015516','1013:0.0078338','1025:0.0038009','1029:0.0029944','1034:0.0024499','17:0.0019761','2:0.0015426','1021:0.00097796','18:0.00027222','12:0.00021172','1012:0.00012098','1014:0.00012098','8:0.0001109','1010:3.0246e-05','77:2.0164e-05','28:1.0082e-05','1005:1.0082e-05',,,,,,,,,,,,,,,,,,,,,,,
cluster_00687,'5001:0.993','10:0.95574','1012:0.72449','11:0.56589','1027:0.54658','1019:0.30446','1014:0.25405','16:0.24298','12:0.20126','28:0.17825','1020:0.15205','1035:0.092136','13:0.085331','1010:0.05926','26:0.027675','17:0.024429','1026:0.020753','1028:0.014639','251:0.014196','2:0.013414','252:0.011615','1016:0.0056053','1013:0.0043669','1023:0.0039759','1002:0.0034675','1032:0.0034544','253:0.002555','8:0.0022291','255:0.0021509','254:0.0010168','7:0.0005475','1025:0.00031285','1018:0.00027375','18:0.00026071','1024:0.00024768','1030:0.0001825','1007:0.00015643','85:0.00014339','1017:0.00013036','1003:2.6071e-05','1033:2.6071e-05','77:1.3036e-05','1005:1.3036e-05','1021:1.3036e-05',,,,,,,,
cluster_00688,'5001:0.99902','10:0.97668','1012:0.78944','1020:0.58476','1019:0.52487','1035:0.3693','11:0.36186','1027:0.29878','12:0.14911','1014:0.10662','28:0.081441','16:0.046826','13:0.028929','1010:0.021228','1030:0.015414','251:0.0091339','1018:0.0082746','1023:0.0061848','2:0.0055058','252:0.0045404','1026:0.0034478','17:0.0031083','26:0.0011351','1002:0.0011245','253:0.00056225','1015:0.00047738','1033:0.00029704','18:9.5477e-05','1016:7.426e-05','254:5.3043e-05','85:3.1826e-05','1013:3.1826e-05','1024:3.1826e-05','255:2.1217e-05','1003:2.1217e-05','1028:2.1217e-05',,,,,,,,,,,,,,,,
cluster_00689,'1009:0.84729','1015:0.7996','1030:0.23805','1007:0.2081','1001:0.07428','1035:0.050817','5001:0.021272','1033:0.013677','1006:0.0083509','1016:0.0033582','1008:0.0014567','17:0.0010341','2:0.00098966','18:0.00087846','1034:0.00027799','8:0.00025575','12:0.00023351','1014:0.00018904','1031:0.00015568','1013:1.112e-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00690,'1035:0.9423','1033:0.72712','12:0.62481','1030:0.47946','1009:0.39085','13:0.29858','18:0.29451','5001:0.28933','1006:0.2519','1007:0.24829','1015:0.23875','1014:0.10248','2:0.090359','1012:0.08488','28:0.053766','17:0.034335','1016:0.0094483','26:0.0076656','10:0.000927','11:0.00089135','77:0.00032089','1026:0.00013073','1034:0.00011885','16:2.3769e-05','1018:2.3769e-05','1010:1.1885e-05','1024:1.1885e-05',,,,,,,,,,,,,,,,,,,,,,,,,
cluster_00691,'1030:0.98409','1031:0.96709','1001:0.57264','1034:0.42868','1015:0.31322','1008:0.28867','1035:0.25888','5001:0.15527','12:0.041258','1022:0.018816','1009:0.015925','1029:0.0090225','1024:0.0055412','13:0.0012166','1018:0.0012046','1007:0.00092754','77:0.0002891','1016:0.00021683','28:9.6368e-05','1014:8.4322e-05','1033:6.023e-05','18:4.8184e-05','1025:4.8184e-05','1006:3.6138e-05','1013:3.6138e-05','17:2.4092e-05','1020:2.4092e-05','2:1.2046e-05','10:1.2046e-05','1011:1.2046e-05','1017:1.2046e-05',,,,,,,,,,,,,,,,,,,,,
cluster_00692,'1030:0.95785','1001:0.91124','1015:0.67234','1008:0.61045','5001:0.49136','1035:0.30472','1034:0.22588','1009:0.15588','1011:0.13127','1031:0.079067','12:0.027776','1007:0.02126','1013:0.012945','13:0.011286','1029:0.010874','1025:0.0085431','1016:0.0026779','1024:0.0025261','1022:0.0024177','1021:0.0019298','28:0.0014419','18:0.00028188','2:0.0002602','1014:0.00022767','8:0.00021683','1018:0.00017346','17:0.0001301','1012:4.3366e-05','10:3.2525e-05',,,,,,,,,,,,,,,,,,,,,,,
cluster_00693,'1035:0.94526','1030:0.83876','1009:0.74405','1015:0.71602','1007:0.42678','12:0.36507','5001:0.21971','1012:0.17961','1014:0.17637','13:0.11786','18:0.049305','1016:0.037666','2:0.035108','28:0.033936','17:0.030205','1001:0.026518','26:0.026219','11:0.010765','1033:0.0099335','1006:0.0073542','1034:0.003837','85:0.0024301','1026:0.0011937','8:0.0011724','1010:0.00061818','10:0.00057555','1019:0.00036238','1002:0.0002558','1020:0.0002558','1008:0.00021317','253:0.00019185','254:0.00019185','1018:0.0001279','1031:6.395e-05','77:4.2633e-05','255:4.2633e-05','1024:4.2633e-05',,,,,,,,,,,,,,,
cluster_00694,'1035:0.99699','5001:0.97132','12:0.83599','1028:0.68499','1030:0.65088','1015:0.44647','1027:0.40977','1003:0.34719','1009:0.22514','1033:0.18031','1018:0.11692','1020:0.10811','1007:0.097555','1002:0.07178','1006:0.066071','18:0.037102','13:0.036037','1014:0.034091','17:0.01397','2:0.010097','1012:0.0083162','1016:0.0037083','11:0.0024049','254:0.0022948','1024:0.0015237','10:0.00088119','1026:0.00062417','1023:0.00060582','28:0.00044059','1034:0.00027537','1019:0.0002203','255:0.00011015','77:9.179e-05','1010:5.5074e-05','1022:3.6716e-05','253:1.8358e-05',,,,,,,,,,,,,,,,
cluster_00695,'5001:0.9916','1010:0.67417','1030:0.60701','1023:0.54598','1015:0.52796','1035:0.46227','1009:0.45412','1025:0.44638','1007:0.36124','12:0.22399','1001:0.22292','1033:0.14059','17:0.12849','1031:0.1051','1016:0.095508','1034:0.084702','251:0.075765','2:0.075179','1017:0.072586','1013:0.071604','1006:0.062299','18:0.051534','10:0.050169','28:0.047536','13:0.030645','1008:0.014708','252:0.014654','11:0.01389','1014:0.013344','1029:0.01318','1012:0.0061535','1028:0.0019102','1011:0.0012689','253:0.00088686','26:0.00069585','1024:0.00069585','1005:0.00064127','1022:0.0003411','1002:0.0002183','77:0.00015008','1021:0.00015008','16:8.1864e-05','85:8.1864e-05',,,,,,,,,
